"typeResult","idGame","slugTeam","idTeam","pctAST","pctOREB","pctDREB","pctTREB","pctTOVE","pctTOVTeam","pctEFG","pctTS","pctUSG","pctUSGE","teamName","cityTeam","minExact","ortgE","ortg","drtgE","drtg","netrtgE","netrtg","ratioASTtoTOV","ratioAST","paceE","pace","pacePer40PACE_PER40","possessions","ratioPIE"
"team",22200139,"PHX",1610612756,0.629,0.313,0.731,0.53,14.386,14.6,0.494,0.541,1,0.199,"Suns","Phoenix",240,104.8,106.3,82.4,87.2,22.4,19,1.57,16.9,98.44,95,79.17,96,0.65
"team",22200138,"SAS",1610612759,0.718,0.174,0.649,0.386,15.407,15.3,0.563,0.572,1,0.199,"Spurs","San Antonio",240,103.7,103.1,126.8,128.6,-23,-25.5,1.87,21.3,98.38,98,81.67,98,0.377
"team",22200138,"DEN",1610612743,0.698,0.351,0.826,0.614,18.109,18.4,0.695,0.689,1,0.196,"Nuggets","Denver",240,126.8,128.6,103.7,103.1,23,25.5,2.06,25.3,98.38,98,81.67,98,0.623
"team",22200135,"NYK",1610612752,0.478,0.311,0.78,0.535,14.136,14.1,0.572,0.608,1,0.196,"Knicks","New York",240,119.1,119.2,135.3,135.7,-16.2,-16.5,1.57,16.5,98.66,98.5,82.08,99,0.469
"team",22200135,"BOS",1610612738,0.638,0.22,0.689,0.465,13.228,13.3,0.688,0.713,1,0.198,"Celtics","Boston",240,135.3,135.7,119.1,119.2,16.2,16.5,2.31,22,98.66,98.5,82.08,98,0.531
"team",22200137,"MIN",1610612750,0.776,0.273,0.625,0.481,23.121,23.3,0.706,0.726,1,0.195,"Timberwolves","Minnesota",240,124.3,125.2,107.7,113.6,16.6,11.7,1.58,25.2,106.22,103,85.83,103,0.594
"team",22200137,"HOU",1610612745,0.675,0.375,0.727,0.519,21.171,22.3,0.571,0.599,1,0.197,"Rockets","Houston",240,107.7,113.6,124.3,125.2,-16.6,-11.7,1.17,18.3,106.22,103,85.83,103,0.406
"team",22200136,"OKC",1610612760,0.611,0.204,0.604,0.412,16.32,16.5,0.5,0.516,1,0.196,"Thunder","Oklahoma City",240,95.9,96.9,109.7,111.3,-13.8,-14.4,1.38,17,98.26,97,80.83,97,0.413
"team",22200136,"MIL",1610612749,0.605,0.396,0.796,0.588,19.293,19.6,0.517,0.554,1,0.197,"Bucks","Milwaukee",240,109.7,111.3,95.9,96.9,13.8,14.4,1.21,16.5,98.26,97,80.83,97,0.587
"team",22200134,"NOP",1610612740,0.489,0.375,0.724,0.541,13.638,14.2,0.468,0.503,1,0.198,"Pelicans","New Orleans",265,103.1,107.1,107.8,108.8,-4.7,-1.7,1.44,14.4,105.2,102.79,85.66,113,0.452
"team",22200134,"ATL",1610612737,0.596,0.276,0.625,0.459,11.304,11.4,0.5,0.544,1,0.2,"Hawks","Atlanta",265,107.8,108.8,103.1,107.1,4.7,1.7,2.15,18.1,105.2,102.79,85.66,114,0.548
"team",22200133,"CHA",1610612766,0.688,0.345,0.745,0.538,15.287,16,0.453,0.489,1,0.198,"Hornets","Charlotte",240,95.8,100,102.4,105.4,-6.6,-5.4,1.47,16.5,96.9,93.5,77.92,94,0.445
"team",22200133,"BKN",1610612751,0.697,0.255,0.655,0.462,11.497,11.8,0.464,0.523,1,0.201,"Nets","Brooklyn",240,102.4,105.4,95.8,100,6.6,5.4,2.09,18,96.9,93.5,77.92,93,0.555
"team",22200132,"SAC",1610612758,0.511,0.157,0.786,0.441,12.451,12.6,0.586,0.603,1,0.199,"Kings","Sacramento",265,112.1,113.5,110,111.8,2,1.7,1.71,16.8,101.54,100.08,83.4,111,0.462
"team",22200132,"ORL",1610612753,0.54,0.214,0.843,0.559,16.1,16.4,0.565,0.61,1,0.197,"Magic","Orlando",265,110,111.8,112.1,113.5,-2,-1.7,1.5,18.5,101.54,100.08,83.4,110,0.538
"team",22200143,"UTA",1610612762,0.514,0.244,0.787,0.534,20.908,21.2,0.567,0.636,1,0.197,"Jazz","Utah",240,109.5,111.1,99.3,103,10.2,8.1,0.86,14.3,101.58,99,82.5,99,0.556
"team",22200143,"LAC",1610612746,0.512,0.213,0.756,0.466,13.629,14.1,0.54,0.55,1,0.199,"Clippers","LA",240,99.3,103,109.5,111.1,-10.2,-8.1,1.57,17.1,101.58,99,82.5,99,0.444
"team",22200142,"WAS",1610612764,0.61,0.276,0.709,0.487,10.482,10.5,0.469,0.483,1,0.197,"Wizards","Washington",240,101.7,102.1,104.3,109.6,-2.6,-7.5,2.5,18.5,97.1,94.5,78.75,95,0.471
"team",22200142,"MEM",1610612763,0.513,0.291,0.724,0.513,11.134,11.7,0.478,0.516,1,0.195,"Grizzlies","Memphis",240,104.3,109.6,101.7,102.1,2.6,7.5,1.82,15.3,97.1,94.5,78.75,94,0.529
"team",22200141,"TOR",1610612761,0.636,0.433,0.653,0.532,9.202,9.5,0.476,0.505,1,0.199,"Raptors","Toronto",240,115.5,118.9,108.7,108.3,6.9,10.6,3.11,18.8,96.76,95.5,79.58,95,0.54
"team",22200141,"CHI",1610612741,0.675,0.347,0.567,0.468,17.76,17.7,0.528,0.555,1,0.199,"Bulls","Chicago",240,108.7,108.3,115.5,118.9,-6.9,-10.6,1.59,19.6,96.76,95.5,79.58,96,0.46
"team",22200140,"LAL",1610612747,0.6,0.226,0.714,0.461,16.466,16.8,0.506,0.52,1,0.194,"Lakers","Los Angeles",240,96.9,99,108.7,112.9,-11.9,-13.9,1.41,17.5,104.04,101,84.17,101,0.405
"team",22200140,"CLE",1610612739,0.514,0.286,0.774,0.539,13.354,13.9,0.488,0.571,1,0.195,"Cavaliers","Cleveland",240,108.7,112.9,96.9,99,11.9,13.9,1.36,14.3,104.04,101,84.17,101,0.595
"team",22200158,"LAC",1610612746,0.475,0.093,0.698,0.395,9.344,9.2,0.614,0.652,1,0.201,"Clippers","LA",240,123.5,121.4,117.9,118.2,5.7,3.2,2.11,15.9,97.78,98.5,82.08,98,0.479
"team",22200158,"CLE",1610612739,0.674,0.302,0.907,0.605,17.13,17.2,0.614,0.634,1,0.2,"Cavaliers","Cleveland",240,117.9,118.2,123.5,121.4,-5.7,-3.2,1.71,21,97.78,98.5,82.08,99,0.521
"team",22200152,"MEM",1610612763,0.659,0.231,0.792,0.5,10.982,10.9,0.533,0.545,1,0.2,"Grizzlies","Memphis",240,105.8,105,106.5,110.1,-0.7,-5.2,2.45,20,101.24,100,83.33,101,0.478
"team",22200152,"BOS",1610612738,0.684,0.208,0.769,0.5,14.66,15.2,0.537,0.578,1,0.198,"Celtics","Boston",240,106.5,110.1,105.8,105,0.7,5.2,1.73,19.2,101.24,100,83.33,99,0.522
"team",22200146,"OKC",1610612760,0.561,0.297,0.586,0.434,9.664,9.8,0.451,0.47,1,0.199,"Thunder","Oklahoma City",240,99.5,101,104.2,109.8,-4.6,-8.8,2.3,16.1,105.5,102,85,102,0.442
"team",22200146,"DET",1610612765,0.513,0.414,0.703,0.566,14.881,15.7,0.468,0.521,1,0.198,"Pistons","Detroit",240,104.2,109.8,99.5,101,4.6,8.8,1.25,13.9,105.5,102,85,102,0.558
"team",22200155,"DAL",1610612742,0.563,0.429,0.66,0.551,23.768,25,0.528,0.581,1,0.199,"Mavericks","Dallas",240,103.7,109.1,106.4,105.6,-2.7,3.5,0.82,14.7,90.46,88.5,73.75,88,0.511
"team",22200155,"BKN",1610612751,0.629,0.34,0.571,0.449,15.844,15.7,0.5,0.532,1,0.197,"Nets","Brooklyn",240,106.4,105.6,103.7,109.1,2.7,-3.5,1.57,17.7,90.46,88.5,73.75,89,0.489
"team",22200154,"SAS",1610612759,0.721,0.256,0.644,0.455,23.095,23.3,0.598,0.606,1,0.197,"Spurs","San Antonio",240,104.9,105.8,103.8,111.7,1.1,-5.8,1.29,21.4,107.36,103,85.83,103,0.466
"team",22200154,"DEN",1610612743,0.702,0.356,0.744,0.545,19.856,21.4,0.58,0.594,1,0.194,"Nuggets","Denver",240,103.8,111.7,104.9,105.8,-1.1,5.8,1.5,21.7,107.36,103,85.83,103,0.534
"team",22200156,"SAC",1610612758,0.649,0.228,0.783,0.476,10.401,10.5,0.484,0.545,1,0.197,"Kings","Sacramento",240,106.8,107.6,111.3,112.6,-4.4,-5,2.18,17.3,105,104,86.67,105,0.469
"team",22200156,"GSW",1610612744,0.636,0.217,0.772,0.524,14.39,14.6,0.58,0.596,1,0.2,"Warriors","Golden State",240,111.3,112.6,106.8,107.6,4.4,5,1.87,20,105,104,86.67,103,0.531
"team",22200148,"PHX",1610612756,0.594,0.186,0.627,0.426,16.361,16.1,0.479,0.532,1,0.197,"Suns","Phoenix",240,96,94.6,105.7,108.7,-9.7,-14.1,1.27,16.3,93.16,92.5,77.08,93,0.447
"team",22200148,"PHI",1610612755,0.71,0.373,0.814,0.574,16.906,17.4,0.463,0.534,1,0.199,"76ers","Philadelphia",240,105.7,108.7,96,94.6,9.7,14.1,1.38,16.7,93.16,92.5,77.08,92,0.553
"team",22200153,"NYK",1610612752,0.667,0.308,0.795,0.531,17.273,18.3,0.545,0.6,1,0.193,"Knicks","New York",240,109.1,115.4,101.4,102.9,7.7,12.5,1.37,17.9,107.78,104,86.67,104,0.511
"team",22200153,"MIN",1610612750,0.737,0.205,0.692,0.469,17.052,17.3,0.537,0.584,1,0.199,"Timberwolves","Minnesota",240,101.4,102.9,109.1,115.4,-7.7,-12.5,1.56,20.4,107.78,104,86.67,104,0.489
"team",22200151,"TOR",1610612761,0.667,0.157,0.737,0.404,14.329,14.6,0.476,0.512,1,0.197,"Raptors","Toronto",240,92.7,94.2,108.1,107.8,-15.4,-13.6,1.6,18,103.68,103,85.83,103,0.397
"team",22200151,"CHI",1610612741,0.714,0.263,0.843,0.596,21.426,21.4,0.581,0.619,1,0.197,"Bulls","Chicago",240,108.1,107.8,92.7,94.2,15.4,13.6,1.36,21.2,103.68,103,85.83,103,0.603
"team",22200150,"POR",1610612757,0.711,0.143,0.804,0.519,19.742,20,0.639,0.677,1,0.196,"Trail Blazers","Portland",240,114.3,115.8,109.6,113.8,4.7,2,1.42,21.2,96.92,94.5,78.75,95,0.518
"team",22200150,"MIA",1610612748,0.7,0.196,0.857,0.481,12.295,12.8,0.56,0.591,1,0.195,"Heat","Miami",240,109.6,113.8,114.3,115.8,-4.7,-2,2.33,21.4,96.92,94.5,78.75,94,0.482
"team",22200144,"WAS",1610612764,0.5,0.286,0.639,0.495,15.275,15.5,0.556,0.579,1,0.198,"Wizards","Washington",240,110,111.3,98,102,12,9.3,1.4,16.3,100.12,97.5,81.25,97,0.55
"team",22200144,"CHA",1610612766,0.643,0.361,0.714,0.505,10.78,11.2,0.441,0.463,1,0.195,"Hornets","Charlotte",240,98,102,110,111.3,-12,-9.3,2.45,18.5,100.12,97.5,81.25,98,0.45
"team",22200147,"NOP",1610612740,0.667,0.28,0.711,0.484,9.854,9.9,0.567,0.584,1,0.199,"Pelicans","New Orleans",240,120.2,120.8,125.1,126.5,-4.9,-5.7,3.2,21.8,102.3,101.5,84.58,101,0.469
"team",22200147,"IND",1610612754,0.767,0.289,0.72,0.516,16.486,16.7,0.628,0.671,1,0.198,"Pacers","Indiana",240,125.1,126.5,120.2,120.8,4.9,5.7,1.94,22.6,102.3,101.5,84.58,102,0.531
"team",22200157,"UTA",1610612762,0.566,0.356,0.791,0.568,13.676,14.4,0.642,0.664,1,0.197,"Jazz","Utah",240,126.7,133.7,111.3,111.5,15.4,22.1,2,20,106.94,104,86.67,104,0.603
"team",22200157,"LAL",1610612747,0.375,0.209,0.644,0.432,15.355,15.4,0.543,0.609,1,0.2,"Lakers","Los Angeles",240,111.3,111.5,126.7,133.7,-15.4,-22.1,0.94,11.9,106.94,104,86.67,104,0.397
"team",22200145,"ORL",1610612753,0.6,0.366,0.609,0.494,19.113,19.6,0.622,0.664,1,0.199,"Magic","Orlando",240,121.4,124.5,126.4,132.7,-5,-8.2,1.35,18.9,105.32,101.5,84.58,102,0.477
"team",22200145,"HOU",1610612745,0.674,0.391,0.634,0.506,20.755,21.8,0.667,0.684,1,0.193,"Rockets","Houston",240,126.4,132.7,121.4,124.5,5,8.2,1.41,20.5,105.32,101.5,84.58,101,0.523
"team",22200149,"MIL",1610612749,0.583,0.235,0.679,0.467,17.75,18.6,0.489,0.521,1,0.196,"Bucks","Milwaukee",240,91.6,96.1,109.9,113.6,-18.3,-17.5,1.11,15.7,106.76,102.5,85.42,102,0.41
"team",22200149,"ATL",1610612737,0.5,0.321,0.765,0.533,11.27,11.7,0.52,0.549,1,0.198,"Hawks","Atlanta",240,109.9,113.6,91.6,96.1,18.3,17.5,1.92,16.3,106.76,102.5,85.42,103,0.59
"team",22200160,"IND",1610612754,0.622,0.264,0.723,0.48,16.164,16.2,0.542,0.57,1,0.198,"Pacers","Indiana",240,106.9,107.2,110.5,111.9,-3.6,-4.7,1.56,18.6,110.9,110,91.67,111,0.457
"team",22200160,"DEN",1610612743,0.628,0.277,0.736,0.52,19.92,20.2,0.557,0.613,1,0.196,"Nuggets","Denver",240,110.5,111.9,106.9,107.2,3.6,4.7,1.23,18.2,110.9,110,91.67,109,0.543
"team",22200162,"UTA",1610612762,0.614,0.296,0.644,0.478,12.433,12.4,0.559,0.598,1,0.201,"Jazz","Utah",240,119.5,119,110.3,114.4,9.2,4.6,2.08,18.7,106.2,104.5,87.08,105,0.51
"team",22200162,"ATL",1610612737,0.471,0.356,0.704,0.522,10.2,10.6,0.505,0.523,1,0.199,"Hawks","Atlanta",240,110.3,114.4,119.5,119,-9.2,-4.6,2.18,16.1,106.2,104.5,87.08,104,0.49
"team",22200161,"ORL",1610612753,0.556,0.25,0.877,0.619,19.539,20.2,0.548,0.571,1,0.2,"Magic","Orlando",240,96.7,100,91.2,92.6,5.4,7.4,1.05,16.5,96.3,94,78.33,94,0.569
"team",22200161,"DAL",1610612742,0.531,0.123,0.75,0.381,6.292,6.4,0.441,0.466,1,0.197,"Mavericks","Dallas",240,91.2,92.6,96.7,100,-5.4,-7.4,2.83,14.6,96.3,94,78.33,94,0.431
"team",22200164,"NYK",1610612752,0.75,0.222,0.755,0.455,14.643,15,0.391,0.432,1,0.197,"Knicks","New York",240,83,85,112.2,112,-29.2,-27,1.4,15.6,101.12,100,83.33,100,0.31
"team",22200164,"BKN",1610612751,0.714,0.245,0.778,0.545,15.03,15,0.563,0.585,1,0.197,"Nets","Brooklyn",240,112.2,112,83,85,29.2,27,2,21.3,101.12,100,83.33,100,0.69
"team",22200165,"TOR",1610612761,0.452,0.46,0.633,0.536,12.77,13.3,0.485,0.523,1,0.2,"Raptors","Toronto",240,113.9,118.4,111.6,112.4,2.3,6,1.46,13.3,99.72,97.5,81.25,98,0.456
"team",22200165,"HOU",1610612745,0.784,0.367,0.54,0.464,16.387,16.5,0.494,0.558,1,0.201,"Rockets","Houston",240,111.6,112.4,113.9,118.4,-2.3,-6,1.81,20.3,99.72,97.5,81.25,97,0.544
"team",22200159,"POR",1610612757,0.7,0.325,0.633,0.51,18.75,19.6,0.607,0.61,1,0.194,"Trail Blazers","Portland",240,109.4,114.1,102.6,104.4,6.7,9.7,1.56,21.2,94.28,91.5,76.25,92,0.611
"team",22200159,"CHA",1610612766,0.618,0.367,0.675,0.49,11.884,12.1,0.429,0.468,1,0.199,"Hornets","Charlotte",240,102.6,104.4,109.4,114.1,-6.7,-9.7,1.91,15.7,94.28,91.5,76.25,91,0.389
"team",22200163,"DET",1610612765,0.405,0.327,0.791,0.531,9.843,9.8,0.455,0.525,1,0.201,"Pistons","Detroit",240,110.2,109.8,125.2,125.5,-15,-15.7,1.5,11.4,101.92,102,85,102,0.415
"team",22200163,"BOS",1610612738,0.66,0.209,0.673,0.469,12.715,12.7,0.636,0.658,1,0.196,"Celtics","Boston",240,125.2,125.5,110.2,109.8,15,15.7,2.38,21.9,101.92,102,85,102,0.585
"team",22200166,"NOP",1610612740,0.476,0.348,0.841,0.589,15.558,15.5,0.518,0.576,1,0.2,"Pelicans","New Orleans",240,111.8,111.7,106.8,108.8,5,2.8,1.25,14.7,103.38,102.5,85.42,103,0.533
"team",22200166,"CHI",1610612741,0.523,0.159,0.652,0.411,14.434,14.7,0.546,0.585,1,0.197,"Bulls","Chicago",240,106.8,108.8,111.8,111.7,-5,-2.8,1.53,17.3,103.38,102.5,85.42,102,0.467
"team",22200167,"PHX",1610612756,0.66,0.3,0.8,0.522,10.3,10.6,0.567,0.61,1,0.199,"Suns","Phoenix",240,120.8,124,113.5,113.6,7.3,10.4,2.82,21,104.94,103.5,86.25,104,0.544
"team",22200167,"MIN",1610612750,0.634,0.2,0.7,0.478,18.432,18.4,0.583,0.635,1,0.198,"Timberwolves","Minnesota",240,113.5,113.6,120.8,124,-7.3,-10.4,1.37,19,104.94,103.5,86.25,103,0.456
"team",22200169,"SAS",1610612759,0.638,0.333,0.583,0.451,11.202,11.3,0.541,0.564,1,0.201,"Spurs","San Antonio",265,113.9,115.1,117.3,119.2,-3.4,-4.1,2.5,20,96.38,95.09,79.25,106,0.506
"team",22200169,"MEM",1610612763,0.48,0.417,0.667,0.549,18.918,19.2,0.582,0.598,1,0.197,"Grizzlies","Memphis",265,117.3,119.2,113.9,115.1,3.4,4.1,1.2,16.2,96.38,95.09,79.25,104,0.494
"team",22200168,"OKC",1610612760,0.48,0.297,0.719,0.496,11.172,11,0.532,0.553,1,0.199,"Thunder","Oklahoma City",290,113.4,111.9,111.8,115.3,1.7,-3.4,1.85,15.3,98.5,97.66,81.38,118,0.471
"team",22200168,"MIL",1610612749,0.54,0.281,0.703,0.504,13.971,14.4,0.552,0.588,1,0.197,"Bucks","Milwaukee",290,111.8,115.3,113.4,111.9,-1.7,3.4,1.59,16.9,98.5,97.66,81.38,118,0.529
"team",22200171,"SAC",1610612758,0.75,0.135,0.585,0.372,9.146,9.2,0.638,0.695,1,0.203,"Kings","Sacramento",240,129.1,129.6,119,122.4,10,7.1,3.33,23,99.6,98,81.67,98,0.552
"team",22200171,"CLE",1610612739,0.522,0.415,0.865,0.628,17.857,18.4,0.599,0.633,1,0.2,"Cavaliers","Cleveland",240,119,122.4,129.1,129.6,-10,-7.1,1.33,17.5,99.6,98,81.67,98,0.448
"team",22200170,"LAL",1610612747,0.65,0.24,0.814,0.505,15.462,15.8,0.511,0.529,1,0.199,"Lakers","Los Angeles",240,97.6,100,112.4,111.8,-14.8,-11.8,1.63,18.9,102.46,101.5,84.58,101,0.446
"team",22200170,"LAC",1610612746,0.585,0.186,0.76,0.495,14.787,14.7,0.58,0.617,1,0.199,"Clippers","LA",240,112.4,111.8,97.6,100,14.8,11.8,1.6,18.3,102.46,101.5,84.58,102,0.554
"team",22200174,"MIA",1610612748,0.538,0.182,0.714,0.433,10.107,10.4,0.489,0.553,1,0.197,"Heat","Miami",265,107.5,110.4,102,103.7,5.5,6.7,1.91,15.2,99.01,96.91,80.75,106,0.516
"team",22200174,"CHA",1610612766,0.535,0.286,0.818,0.567,19.126,19.4,0.568,0.579,1,0.197,"Hornets","Charlotte",265,102,103.7,107.5,110.4,-5.5,-6.7,1.1,16.3,99.01,96.91,80.75,108,0.484
"team",22200173,"PHI",1610612755,0.469,0.167,0.76,0.452,16.315,16,0.422,0.494,1,0.2,"76ers","Philadelphia",240,91.2,89.6,98.9,98.1,-7.8,-8.5,0.88,11.7,104.66,106,88.33,106,0.435
"team",22200173,"ATL",1610612737,0.487,0.24,0.833,0.548,17.123,17,0.477,0.53,1,0.2,"Hawks","Atlanta",240,98.9,98.1,91.2,89.6,7.8,8.5,1.06,14.1,104.66,106,88.33,106,0.565
"team",22200172,"WAS",1610612764,0.61,0.205,0.815,0.541,16.699,16.7,0.56,0.609,1,0.199,"Wizards","Washington",240,111,110.8,103.7,101.9,7.3,8.8,1.47,18.5,101.52,102.5,85.42,102,0.559
"team",22200172,"DAL",1610612742,0.514,0.185,0.795,0.459,12.841,12.6,0.535,0.551,1,0.2,"Mavericks","Dallas",240,103.7,101.9,111,110.8,-7.3,-8.8,1.46,14.9,101.52,102.5,85.42,103,0.441
"team",22200175,"POR",1610612757,0.676,0.26,0.735,0.495,9.53,9.5,0.506,0.55,1,0.199,"Trail Blazers","Portland",240,112.2,111.6,97.4,100,14.9,11.6,2.78,19.2,96,95,79.17,95,0.593
"team",22200175,"NOP",1610612740,0.576,0.265,0.74,0.505,17.425,17.9,0.481,0.53,1,0.199,"Pelicans","New Orleans",240,97.4,100,112.2,111.6,-14.9,-11.6,1.12,15.1,96,95,79.17,95,0.407
"team",22200178,"NYK",1610612752,0.548,0.37,0.681,0.515,10.81,11,0.5,0.567,1,0.2,"Knicks","New York",240,118.9,121,110.8,112,8.1,9,2.09,16.3,101.4,100,83.33,100,0.518
"team",22200178,"DET",1610612765,0.595,0.319,0.63,0.485,14.846,15,0.506,0.571,1,0.2,"Pistons","Detroit",240,110.8,112,118.9,121,-8.1,-9,1.47,16.3,101.4,100,83.33,100,0.482
"team",22200177,"PHX",1610612756,0.579,0.293,0.725,0.469,11.116,11.8,0.468,0.49,1,0.198,"Suns","Phoenix",240,98,104.3,120.5,122.6,-22.5,-18.3,2,16.7,96.78,93,77.5,93,0.393
"team",22200177,"ORL",1610612753,0.535,0.275,0.707,0.531,15.856,16.1,0.616,0.643,1,0.195,"Magic","Orlando",240,120.5,122.6,98,104.3,22.5,18.3,1.53,18.2,96.78,93,77.5,93,0.607
"team",22200176,"DEN",1610612743,0.619,0.283,0.707,0.468,6.263,6.5,0.522,0.556,1,0.199,"Nuggets","Denver",240,116.9,120.4,136.7,140.9,-19.8,-20.4,4.33,19.6,95.8,93,77.5,93,0.418
"team",22200176,"BOS",1610612738,0.6,0.293,0.717,0.532,7.307,7.5,0.644,0.663,1,0.195,"Celtics","Boston",240,136.7,140.9,116.9,120.4,19.8,20.4,4.29,22.1,95.8,93,77.5,93,0.582
"team",22200182,"GSW",1610612744,0.725,0.186,0.702,0.48,15.763,15.3,0.579,0.601,1,0.198,"Warriors","Golden State",240,111.4,108.2,98.6,104.1,12.8,4,1.93,21.9,98.8,97.5,81.25,98,0.54
"team",22200182,"CLE",1610612739,0.676,0.298,0.814,0.52,12.69,13.4,0.446,0.488,1,0.191,"Cavaliers","Cleveland",240,98.6,104.1,111.4,108.2,-12.8,-4,1.92,17.7,98.8,97.5,81.25,97,0.46
"team",22200183,"SAC",1610612758,0.6,0.31,0.646,0.489,14.816,15,0.586,0.623,1,0.198,"Kings","Sacramento",240,118.5,120,114.6,115.2,3.9,4.8,1.8,19.5,100.34,99.5,82.92,100,0.551
"team",22200183,"LAL",1610612747,0.524,0.354,0.69,0.511,14.079,14.1,0.534,0.573,1,0.201,"Lakers","Los Angeles",240,114.6,115.2,118.5,120,-3.9,-4.8,1.57,16.2,100.34,99.5,82.92,99,0.449
"team",22200180,"SAS",1610612759,0.512,0.326,0.606,0.5,18.701,19.4,0.576,0.606,1,0.197,"Spurs","San Antonio",240,109.3,113.3,89.3,95.9,19.9,17.4,1.16,16.6,102.86,97.5,81.25,98,0.636
"team",22200180,"MIL",1610612749,0.688,0.394,0.674,0.5,16.327,17.5,0.388,0.43,1,0.192,"Bucks","Milwaukee",240,89.3,95.9,109.3,113.3,-19.9,-17.4,1.29,15,102.86,97.5,81.25,97,0.364
"team",22200181,"MIN",1610612750,0.784,0.227,0.592,0.419,15.515,16,0.532,0.581,1,0.197,"Timberwolves","Minnesota",240,106.5,109.6,115.3,120,-8.8,-10.4,1.93,21.9,97.78,94.5,78.75,94,0.465
"team",22200181,"MEM",1610612763,0.568,0.408,0.773,0.581,14.159,14.7,0.54,0.571,1,0.195,"Grizzlies","Memphis",240,115.3,120,106.5,109.6,8.8,10.4,1.79,18,97.78,94.5,78.75,95,0.535
"team",22200179,"TOR",1610612761,0.526,0.346,0.591,0.458,15.117,15.5,0.494,0.544,1,0.2,"Raptors","Toronto",240,106.8,109.7,126.3,126.9,-19.6,-17.2,1.25,14.3,105.16,103.5,86.25,103,0.42
"team",22200179,"OKC",1610612760,0.596,0.409,0.654,0.542,18.185,18.3,0.64,0.657,1,0.199,"Thunder","Oklahoma City",240,126.3,126.9,106.8,109.7,19.6,17.2,1.63,20.6,105.16,103.5,86.25,104,0.58
"team",22200188,"PHI",1610612755,0.545,0.158,0.615,0.422,11.579,11.9,0.6,0.646,1,0.197,"76ers","Philadelphia",240,116.8,119.8,101,107.9,15.7,11.9,2,18.5,105.76,101,84.17,101,0.573
"team",22200188,"ATL",1610612737,0.5,0.385,0.842,0.578,17.612,18.8,0.483,0.54,1,0.195,"Hawks","Atlanta",240,101,107.9,116.8,119.8,-15.7,-11.9,1.05,14.3,105.76,101,84.17,101,0.427
"team",22200184,"LAC",1610612746,0.647,0.283,0.826,0.535,17.682,18.4,0.465,0.506,1,0.195,"Clippers","LA",240,93.3,96.9,110.8,112.2,-17.5,-15.3,1.22,16.4,100.52,98,81.67,98,0.414
"team",22200184,"BKN",1610612751,0.675,0.174,0.717,0.465,13.1,13.3,0.578,0.596,1,0.196,"Nets","Brooklyn",240,110.8,112.2,93.3,96.9,17.5,15.3,2.08,20.4,100.52,98,81.67,98,0.586
"team",22200185,"WAS",1610612764,0.614,0.156,0.784,0.49,9.018,8.9,0.591,0.625,1,0.2,"Wizards","Washington",240,121.2,119.8,107.9,110.9,13.4,8.9,3,20.3,101.82,101,84.17,101,0.546
"team",22200185,"UTA",1610612762,0.75,0.216,0.844,0.51,11.556,11.9,0.543,0.567,1,0.198,"Jazz","Utah",240,107.9,110.9,121.2,119.8,-13.4,-8.9,2.75,22.9,101.82,101,84.17,101,0.454
"team",22200191,"NOP",1610612740,0.667,0.283,0.69,0.477,12.043,11.9,0.535,0.597,1,0.201,"Pelicans","New Orleans",240,119.4,117.8,103,105,16.4,12.9,2.33,20.1,101.28,101,84.17,101,0.558
"team",22200191,"HOU",1610612745,0.6,0.31,0.717,0.523,25.262,25.7,0.582,0.61,1,0.198,"Rockets","Houston",240,103,105,119.4,117.8,-16.4,-12.9,0.92,17.5,101.28,101,84.17,101,0.442
"team",22200187,"TOR",1610612761,0.378,0.3,0.651,0.447,11.678,11.9,0.431,0.487,1,0.199,"Raptors","Toronto",240,101.2,103,115.6,115.7,-14.3,-12.7,1.17,10.5,102.44,101.5,84.58,101,0.403
"team",22200187,"IND",1610612754,0.805,0.349,0.7,0.553,20.564,20.6,0.616,0.64,1,0.2,"Pacers","Indiana",240,115.6,115.7,101.2,103,14.3,12.7,1.57,22.6,102.44,101.5,84.58,102,0.597
"team",22200186,"DET",1610612765,0.622,0.288,0.778,0.538,13.829,14.1,0.506,0.55,1,0.198,"Pistons","Detroit",240,106.7,109.1,117.5,119.4,-10.8,-10.3,1.64,17,100.4,98.5,82.08,99,0.446
"team",22200186,"BOS",1610612738,0.692,0.222,0.712,0.462,7.031,7.1,0.527,0.576,1,0.199,"Celtics","Boston",240,117.5,119.4,106.7,109.1,10.8,10.3,3.86,19.9,100.4,98.5,82.08,98,0.554
"team",22200189,"MIA",1610612748,0.653,0.261,0.848,0.554,11.403,11.7,0.613,0.646,1,0.196,"Heat","Miami",240,125.4,128.2,109.5,112.7,15.9,15.4,2.67,21.9,105.14,102.5,85.42,103,0.574
"team",22200189,"CHA",1610612766,0.543,0.152,0.739,0.446,11.424,11.8,0.561,0.593,1,0.198,"Hornets","Charlotte",240,109.5,112.7,125.4,128.2,-15.9,-15.4,2.08,18.7,105.14,102.5,85.42,102,0.426
"team",22200190,"POR",1610612757,0.556,0.292,0.773,0.522,12.579,12.6,0.531,0.587,1,0.199,"Trail Blazers","Portland",240,117.4,117.9,121.3,123.2,-3.9,-5.3,1.67,15.7,95.92,95,79.17,95,0.466
