"typeResult","idGame","slugTeam","idTeam","pctAST","pctOREB","pctDREB","pctTREB","pctTOVE","pctTOVTeam","pctEFG","pctTS","pctUSG","pctUSGE","teamName","cityTeam","minExact","ortgE","ortg","drtgE","drtg","netrtgE","netrtg","ratioASTtoTOV","ratioAST","paceE","pace","pacePer40PACE_PER40","possessions","ratioPIE"
"team",22200984,"LAL",1610612747,0.659,0.245,0.883,0.584,13.543,14,0.494,0.545,1,0.197,"Lakers","Los Angeles",240,101.1,104.7,96.5,96.3,4.6,8.4,1.8,18.7,108.76,107,89.17,107,0.59
"team",22200979,"NYK",1610612752,0.474,0.236,0.696,0.446,8.2,8.6,0.489,0.527,1,0.197,"Knicks","New York",240,107.6,112.9,116.4,117.9,-8.7,-5,2.25,14.3,96.9,94,78.33,93,0.44
"team",22200979,"CHA",1610612766,0.643,0.304,0.764,0.554,12.469,12.6,0.565,0.594,1,0.194,"Hornets","Charlotte",240,116.4,117.9,107.6,112.9,8.7,5,2.25,20.3,96.9,94,78.33,95,0.56
"team",22200980,"PHI",1610612755,0.525,0.293,0.839,0.608,16.142,16.5,0.586,0.642,1,0.196,"76ers","Philadelphia",240,118,120.6,93.8,97.9,24.3,22.7,1.31,16.4,99.68,96.5,80.42,97,0.634
"team",22200980,"MIN",1610612750,0.559,0.161,0.707,0.392,10.974,11.5,0.459,0.493,1,0.198,"Timberwolves","Minnesota",240,93.8,97.9,118,120.6,-24.3,-22.7,1.73,15.2,99.68,96.5,80.42,96,0.366
"team",22200978,"ORL",1610612753,0.48,0.308,0.909,0.541,11.674,12.1,0.545,0.568,1,0.199,"Magic","Orlando",240,110.5,115,125.3,125.2,-14.8,-10.3,1.85,16.5,109.16,107,89.17,107,0.415
"team",22200978,"MIL",1610612749,0.609,0.091,0.692,0.459,15.894,15.9,0.654,0.721,1,0.196,"Bucks","Milwaukee",240,125.3,125.2,110.5,115,14.8,10.3,1.65,20.3,109.16,107,89.17,107,0.585
"team",22200769,"WAS",1610612764,0.574,0.371,0.659,0.532,15.876,16.1,0.654,0.672,1,0.197,"Wizards","Washington",240,126,128,122.3,127.2,3.7,0.8,1.8,20.7,95.08,92.5,77.08,93,0.526
"team",22200769,"DET",1610612765,0.674,0.341,0.629,0.468,12.542,13,0.589,0.624,1,0.199,"Pistons","Detroit",240,122.3,127.2,126,128,-3.7,-0.8,2.42,21.5,95.08,92.5,77.08,92,0.474
"team",22200982,"OKC",1610612760,0.56,0.386,0.75,0.568,16.429,16.7,0.622,0.655,1,0.196,"Thunder","Oklahoma City",240,125,126.9,117.4,118.5,7.7,8.3,1.56,18.6,109.3,108,90,108,0.528
"team",22200982,"GSW",1610612744,0.766,0.25,0.614,0.432,19.259,19.4,0.64,0.666,1,0.2,"Warriors","Golden State",240,117.4,118.5,125,126.9,-7.7,-8.3,1.71,23.5,109.3,108,90,108,0.472
"team",22200981,"HOU",1610612745,0.389,0.327,0.837,0.565,19.475,19.4,0.476,0.513,1,0.201,"Rockets","Houston",240,98.4,98,117.1,119.2,-18.7,-21.2,0.74,11.1,99.16,98.5,82.08,98,0.36
"team",22200981,"BKN",1610612751,0.575,0.163,0.673,0.435,11.909,12.1,0.586,0.629,1,0.197,"Nets","Brooklyn",240,117.1,119.2,98.4,98,18.7,21.2,1.92,17.9,99.16,98.5,82.08,99,0.64
"team",22200985,"WAS",1610612764,0.723,0.243,0.791,0.538,18.361,18.8,0.639,0.663,1,0.194,"Wizards","Washington",240,116,118.8,122.7,120.8,-6.7,-2,1.79,23.7,101.46,101,84.17,101,0.512
"team",22200985,"ATL",1610612737,0.578,0.209,0.757,0.463,11.062,10.9,0.6,0.633,1,0.201,"Hawks","Atlanta",240,122.7,120.8,116,118.8,6.7,2,2.36,19.5,101.46,101,84.17,101,0.488
"team",22200991,"TOR",1610612761,0.568,0.333,0.75,0.49,12.102,12.6,0.453,0.489,1,0.2,"Raptors","Toronto",240,100.8,105.3,116.6,112.5,-15.7,-7.2,1.75,15.5,95.9,95.5,79.58,95,0.403
"team",22200991,"LAC",1610612746,0.59,0.25,0.667,0.51,18.351,17.7,0.592,0.638,1,0.201,"Clippers","LA",240,116.6,112.5,100.8,105.3,15.7,7.2,1.35,18.5,95.9,95.5,79.58,96,0.597
"team",22200986,"POR",1610612757,0.6,0.167,0.878,0.505,15.402,15.5,0.433,0.495,1,0.198,"Trail Blazers","Portland",240,89.5,90.3,111.9,111.7,-22.3,-21.4,1.13,14.1,103.34,103,85.83,103,0.387
"team",22200986,"BOS",1610612738,0.619,0.122,0.833,0.495,10.7,10.7,0.58,0.594,1,0.197,"Celtics","Boston",240,111.9,111.7,89.5,90.3,22.3,21.4,2.36,19.4,103.34,103,85.83,103,0.613
"team",22200988,"NOP",1610612740,0.762,0.238,0.83,0.568,15.477,15.5,0.584,0.621,1,0.2,"Pelicans","New Orleans",240,116.6,116.5,105.6,107.1,11,9.4,2.13,23.2,98.64,98,81.67,97,0.58
"team",22200988,"DAL",1610612742,0.632,0.17,0.762,0.432,8.968,9.1,0.523,0.55,1,0.197,"Mavericks","Dallas",240,105.6,107.1,116.6,116.5,-11,-9.4,2.67,18.6,98.64,98,81.67,99,0.42
"team",22200987,"MIA",1610612748,0.629,0.342,0.738,0.55,24.804,25.3,0.557,0.604,1,0.193,"Heat","Miami",240,103.3,105.3,105.7,110.6,-2.4,-5.4,0.92,17.1,97.56,94.5,78.75,95,0.464
"team",22200987,"CLE",1610612739,0.667,0.262,0.658,0.45,17.283,18.1,0.544,0.589,1,0.192,"Cavaliers","Cleveland",240,105.7,110.6,103.3,105.3,2.4,5.4,1.53,19.8,97.56,94.5,78.75,94,0.536
"team",22200989,"DEN",1610612743,0.703,0.222,0.767,0.464,11.628,11.2,0.506,0.507,1,0.201,"Nuggets","Denver",240,101.5,98,120.7,121.9,-19.2,-23.9,2.36,19.8,95.76,97,80.83,98,0.383
"team",22200989,"CHI",1610612741,0.565,0.233,0.778,0.536,9.286,9.4,0.562,0.604,1,0.198,"Bulls","Chicago",240,120.7,121.9,101.5,98,19.2,23.9,2.89,19.7,95.76,97,80.83,96,0.617
"team",22200990,"PHX",1610612756,0.633,0.34,0.75,0.563,14.7,15,0.628,0.653,1,0.195,"Suns","Phoenix",240,129.4,132,95.1,100,34.3,32,2.07,21.1,104.14,100.5,83.75,100,0.637
"team",22200990,"OKC",1610612760,0.697,0.25,0.66,0.437,15.06,15.8,0.46,0.519,1,0.198,"Thunder","Oklahoma City",240,95.1,100,129.4,132,-34.3,-32,1.44,16.9,104.14,100.5,83.75,101,0.363
"team",22200993,"IND",1610612754,0.708,0.208,0.563,0.402,10.597,10.8,0.57,0.613,1,0.196,"Pacers","Indiana",265,118.3,120.7,107.1,111.6,11.3,9.1,2.83,21.9,104.15,100.98,84.15,111,0.595
"team",22200993,"HOU",1610612745,0.367,0.438,0.792,0.598,14.56,15.2,0.486,0.522,1,0.199,"Rockets","Houston",265,107.1,111.6,118.3,120.7,-11.3,-9.1,1.06,11.6,104.15,100.98,84.15,112,0.405
"team",22200997,"SAC",1610612758,0.636,0.156,0.606,0.423,11.53,11.5,0.583,0.622,1,0.2,"Kings","Sacramento",240,117.2,117.3,110.8,111.4,6.5,5.9,2.33,20.3,104.86,104.5,87.08,104,0.57
"team",22200997,"NYK",1610612752,0.643,0.394,0.844,0.577,13.253,13.3,0.48,0.51,1,0.197,"Knicks","New York",240,110.8,111.4,117.2,117.3,-6.5,-5.9,1.93,17.3,104.86,104.5,87.08,105,0.43
"team",22200995,"MIL",1610612749,0.75,0.383,0.667,0.528,15.072,15.1,0.514,0.536,1,0.201,"Bucks","Milwaukee",240,111.2,111.3,102.3,106.6,8.9,4.7,2.06,20.7,108.32,106,88.33,106,0.563
"team",22200995,"BKN",1610612751,0.488,0.333,0.617,0.472,12.672,13.2,0.462,0.507,1,0.198,"Nets","Brooklyn",240,102.3,106.6,111.2,111.3,-8.9,-4.7,1.43,13.7,108.32,106,88.33,106,0.437
"team",22200992,"DET",1610612765,0.5,0.353,0.694,0.52,19.038,19,0.489,0.527,1,0.2,"Pistons","Detroit",240,103.2,103,112.9,111.9,-9.7,-8.9,1.05,14.6,99.94,100.5,83.75,100,0.423
"team",22200992,"CHA",1610612766,0.558,0.306,0.647,0.48,12.99,12.9,0.547,0.565,1,0.198,"Hornets","Charlotte",240,112.9,111.9,103.2,103,9.7,8.9,1.85,17.5,99.94,100.5,83.75,101,0.577
"team",22200996,"MEM",1610612763,0.72,0.295,0.766,0.538,13.218,13.9,0.634,0.649,1,0.195,"Grizzlies","Memphis",240,123.7,129.7,108.3,106.8,15.4,22.9,2.57,23.9,103.74,102,85,101,0.588
"team",22200996,"GSW",1610612744,0.694,0.234,0.705,0.462,16.739,16.5,0.53,0.594,1,0.201,"Warriors","Golden State",240,108.3,106.8,123.7,129.7,-15.4,-22.9,1.47,18.6,103.74,102,85,103,0.412
"team",22200994,"UTA",1610612762,0.551,0.35,0.642,0.516,17.268,17.8,0.631,0.674,1,0.194,"Jazz","Utah",240,125.7,129.7,117.4,122.8,8.3,6.9,1.5,19,104.94,101,84.17,101,0.551
"team",22200994,"ORL",1610612753,0.477,0.358,0.65,0.484,9.466,9.9,0.553,0.576,1,0.201,"Magic","Orlando",240,117.4,122.8,125.7,129.7,-8.3,-6.9,2.1,15.1,104.94,101,84.17,101,0.449
"team",22201003,"TOR",1610612761,0.63,0.261,0.771,0.481,12.907,12.9,0.554,0.573,1,0.201,"Raptors","Toronto",240,111.2,110.9,116.9,120.8,-5.7,-9.9,2.23,20.8,102.54,101,84.17,101,0.462
"team",22201003,"LAL",1610612747,0.622,0.229,0.739,0.519,20.123,20.8,0.644,0.69,1,0.194,"Lakers","Los Angeles",240,116.9,120.8,111.2,110.9,5.7,9.9,1.33,20.4,102.54,101,84.17,101,0.538
"team",22201001,"MIN",1610612750,0.604,0.298,0.725,0.5,12.416,12.7,0.536,0.555,1,0.199,"Timberwolves","Minnesota",265,109.1,111.8,114.3,113.8,-5.2,-1.9,2.07,18.9,100.2,99.17,82.64,110,0.533
"team",22201001,"BKN",1610612751,0.476,0.275,0.702,0.5,13.822,13.8,0.549,0.588,1,0.199,"Nets","Brooklyn",265,114.3,113.8,109.1,111.8,5.2,1.9,1.33,14.2,100.2,99.17,82.64,109,0.467
"team",22201000,"MIA",1610612748,0.524,0.341,0.776,0.578,16.474,16.3,0.598,0.646,1,0.202,"Heat","Miami",240,122.5,121.4,117.1,118.6,5.5,2.9,1.38,16.9,97.68,97.5,81.25,98,0.537
"team",22201000,"CLE",1610612739,0.625,0.224,0.659,0.422,11.197,11.3,0.57,0.604,1,0.201,"Cavaliers","Cleveland",240,117.1,118.6,122.5,121.4,-5.5,-2.9,2.27,19,97.68,97.5,81.25,97,0.463
"team",22201002,"SAS",1610612759,0.608,0.333,0.826,0.582,17.678,17.8,0.612,0.631,1,0.196,"Spurs","San Antonio",240,119.1,119.6,114.5,113.2,4.6,6.4,1.63,20.5,106.14,106.5,88.75,107,0.509
"team",22201002,"DEN",1610612743,0.727,0.174,0.667,0.418,13.359,13.2,0.561,0.607,1,0.2,"Nuggets","Denver",240,114.5,113.2,119.1,119.6,-4.6,-6.4,2.29,22.1,106.14,106.5,88.75,106,0.491
"team",22200999,"WAS",1610612764,0.628,0.239,0.704,0.49,14.434,14.6,0.528,0.558,1,0.198,"Wizards","Washington",240,103,103.9,109.2,111.8,-6.3,-7.9,1.8,19.6,104.14,102.5,85.42,103,0.505
"team",22200999,"ATL",1610612737,0.595,0.296,0.761,0.51,13.415,13.7,0.521,0.551,1,0.199,"Hawks","Atlanta",240,109.2,111.8,103,103.9,6.3,7.9,1.79,17.6,104.14,102.5,85.42,102,0.495
"team",22200998,"POR",1610612757,0.571,0.22,0.721,0.476,9.259,9.4,0.619,0.638,1,0.2,"Trail Blazers","Portland",240,122.4,124,128,126.3,-5.6,-2.4,2.67,19,95.48,95.5,79.58,96,0.5
"team",22200998,"PHI",1610612755,0.581,0.279,0.78,0.524,10.666,10.5,0.584,0.627,1,0.199,"76ers","Philadelphia",240,128,126.3,122.4,124,5.6,2.4,2.5,19.1,95.48,95.5,79.58,95,0.5
"team",22201004,"NYK",1610612752,0.656,0.367,0.75,0.537,10.884,10.9,0.394,0.466,1,0.198,"Knicks","New York",240,103.4,103.3,109.2,115.2,-5.8,-12,2.1,15.8,94.46,92,76.67,92,0.467
"team",22201004,"LAC",1610612746,0.524,0.25,0.633,0.463,10.305,10.9,0.54,0.564,1,0.19,"Clippers","LA",240,109.2,115.2,103.4,103.3,5.8,12,2.2,17.5,94.46,92,76.67,92,0.533
"team",22201005,"UTA",1610612762,0.478,0.441,0.746,0.593,10.7,11.1,0.49,0.532,1,0.2,"Jazz","Utah",240,115.8,120.2,110.3,113.3,5.4,6.9,2,15.2,101.7,98.5,82.08,99,0.515
"team",22201005,"CHA",1610612766,0.6,0.254,0.559,0.407,6.958,7.1,0.495,0.531,1,0.201,"Hornets","Charlotte",240,110.3,113.3,115.8,120.2,-5.4,-6.9,3.43,17.7,101.7,98.5,82.08,98,0.485
"team",22201006,"IND",1610612754,0.558,0.352,0.732,0.545,13.467,13.1,0.511,0.56,1,0.2,"Pacers","Indiana",240,116.4,113.1,108.6,109.5,7.8,3.6,1.71,16.4,104.92,106,88.33,107,0.553
"team",22201006,"DET",1610612765,0.581,0.268,0.648,0.455,11.334,11.4,0.516,0.543,1,0.202,"Pistons","Detroit",240,108.6,109.5,116.4,113.1,-7.8,-3.6,2.08,17.5,104.92,106,88.33,105,0.447
"team",22201007,"ORL",1610612753,0.708,0.34,0.755,0.547,16.995,17.4,0.551,0.584,1,0.196,"Magic","Orlando",265,112.7,115.6,99.3,103.6,13.4,12,1.79,21.1,102.61,99.17,82.64,109,0.595
"team",22201007,"MIA",1610612748,0.452,0.245,0.66,0.453,14.808,15.5,0.505,0.554,1,0.199,"Heat","Miami",265,99.3,103.6,112.7,115.6,-13.4,-12,1.12,13.7,102.61,99.17,82.64,110,0.405
"team",22201008,"BOS",1610612738,0.673,0.205,0.725,0.484,8.631,8.7,0.653,0.668,1,0.199,"Celtics","Boston",240,128.5,128.8,120.1,121.4,8.4,7.5,3.89,24.3,104.16,103.5,86.25,104,0.542
"team",22201008,"ATL",1610612737,0.48,0.275,0.795,0.516,9.612,9.7,0.55,0.584,1,0.198,"Hawks","Atlanta",240,120.1,121.4,128.5,128.8,-8.4,-7.5,2.4,17,104.16,103.5,86.25,103,0.458
"team",22201010,"MEM",1610612763,0.61,0.255,0.735,0.5,11.392,11.5,0.535,0.58,1,0.199,"Grizzlies","Memphis",240,116,116.7,112.4,111.3,3.6,5.3,2.27,18.9,96.34,96.5,80.42,96,0.538
"team",22201010,"DAL",1610612742,0.641,0.265,0.745,0.5,11.444,11.3,0.547,0.568,1,0.202,"Mavericks","Dallas",240,112.4,111.3,116,116.7,-3.6,-5.3,2.27,19.1,96.34,96.5,80.42,97,0.462
"team",22201009,"HOU",1610612745,0.683,0.255,0.674,0.456,15.613,16.5,0.576,0.6,1,0.197,"Rockets","Houston",240,108.3,114.4,123.1,122.7,-14.8,-8.2,1.75,20.5,99.58,97,80.83,97,0.461
"team",22201009,"CHI",1610612741,0.568,0.326,0.745,0.544,14.481,14.4,0.599,0.622,1,0.199,"Bulls","Chicago",240,123.1,122.7,108.3,114.4,14.8,8.2,1.79,18.6,99.58,97,80.83,97,0.539
"team",22201011,"OKC",1610612760,0.459,0.205,0.755,0.495,11.755,12.1,0.519,0.585,1,0.198,"Thunder","Oklahoma City",240,107.8,111.1,92.9,96,14.9,15.1,1.42,13.8,102.72,99.5,82.92,99,0.598
"team",22201011,"NOP",1610612740,0.676,0.245,0.795,0.505,21.285,22,0.494,0.537,1,0.198,"Pelicans","New Orleans",240,92.9,96,107.8,111.1,-14.9,-15.1,1.05,17.1,102.72,99.5,82.92,100,0.402
"team",22201012,"MIL",1610612749,0.651,0.155,0.687,0.44,14.803,14.9,0.535,0.553,1,0.2,"Bucks","Milwaukee",265,101,101.8,109.8,108.7,-8.8,-6.9,1.65,18.7,103.55,103.7,86.42,114,0.459
"team",22201012,"GSW",1610612744,0.717,0.313,0.845,0.56,13.176,13,0.513,0.535,1,0.2,"Warriors","Golden State",265,109.8,108.7,101,101.8,8.8,6.9,2.2,20,103.55,103.7,86.42,115,0.541
"team",22201013,"SAC",1610612758,0.463,0.283,0.804,0.543,13.853,14.2,0.571,0.632,1,0.201,"Kings","Sacramento",240,118.2,120.8,112.6,111.2,5.6,9.5,1.27,14,106.98,106.5,88.75,106,0.5
"team",22201013,"PHX",1610612756,0.682,0.196,0.717,0.457,13.248,13.1,0.567,0.603,1,0.199,"Suns","Phoenix",240,112.6,111.2,118.2,120.8,-5.6,-9.5,2.14,21,106.98,106.5,88.75,107,0.5
"team",22201015,"CLE",1610612739,0.439,0.265,0.738,0.484,9.905,10.1,0.511,0.559,1,0.2,"Cavaliers","Cleveland",240,112.9,115.2,106.2,106.9,6.7,8.2,1.8,13.9,101.32,100,83.33,99,0.489
"team",22201015,"CHA",1610612766,0.61,0.262,0.735,0.516,18.686,18.8,0.575,0.602,1,0.199,"Hornets","Charlotte",240,106.2,106.9,112.9,115.2,-6.7,-8.2,1.32,18.7,101.32,100,83.33,101,0.511
"team",22201016,"WAS",1610612764,0.559,0.25,0.725,0.457,10.192,11,0.44,0.494,1,0.196,"Wizards","Washington",240,94.8,102.2,124.3,121.7,-29.5,-19.5,1.9,15.4,94.12,91.5,76.25,91,0.359
"team",22201016,"PHI",1610612755,0.707,0.275,0.75,0.543,9.987,9.8,0.581,0.621,1,0.2,"76ers","Philadelphia",240,124.3,121.7,94.8,102.2,29.5,19.5,3.22,22.6,94.12,91.5,76.25,92,0.641
"team",22201014,"DEN",1610612743,0.6,0.479,0.814,0.637,14.916,15.8,0.567,0.597,1,0.199,"Nuggets","Denver",240,119.3,126.3,121.3,129.8,-2,-3.5,1.8,18.9,100.56,94.5,78.75,95,0.49
"team",22201014,"BKN",1610612751,0.762,0.186,0.521,0.363,9.944,10.6,0.601,0.645,1,0.191,"Nets","Brooklyn",240,121.3,129.8,119.3,126.3,2,3.5,3.2,23.4,100.56,94.5,78.75,94,0.51
"team",22201019,"NYK",1610612752,0.429,0.319,0.714,0.521,11.43,11.6,0.54,0.576,1,0.198,"Knicks","New York",240,116.4,117.9,110.8,114.9,5.6,3,1.64,14.3,96.86,94.5,78.75,95,0.528
"team",22201019,"LAL",1610612747,0.558,0.286,0.681,0.479,11.284,11.7,0.551,0.56,1,0.199,"Lakers","Los Angeles",240,110.8,114.9,116.4,117.9,-5.6,-3,2.18,18.3,96.86,94.5,78.75,94,0.472
"team",22201017,"POR",1610612757,0.605,0.245,0.787,0.51,17.958,17.9,0.545,0.568,1,0.195,"Trail Blazers","Portland",240,104,103.8,120.1,121,-16.1,-17.2,1.37,18.3,105.78,105.5,87.92,106,0.425
"team",22201017,"NOP",1610612740,0.814,0.213,0.755,0.49,14.183,14.3,0.61,0.643,1,0.2,"Pelicans","New Orleans",240,120.1,121,104,103.8,16.1,17.2,2.33,23.5,105.78,105.5,87.92,105,0.575
"team",22201018,"SAS",1610612759,0.727,0.241,0.75,0.5,18.033,18.8,0.432,0.467,1,0.196,"Spurs","San Antonio",240,85.4,89.1,99.9,100,-14.5,-10.9,1.26,17.2,103.74,101.5,84.58,101,0.415
"team",22201018,"OKC",1610612760,0.722,0.25,0.759,0.5,8.813,8.8,0.432,0.485,1,0.2,"Thunder","Oklahoma City",240,99.9,100,85.4,89.1,14.5,10.9,2.89,18.6,103.74,101.5,84.58,102,0.585
"team",22201024,"HOU",1610612745,0.675,0.34,0.714,0.52,11.238,11.3,0.506,0.545,1,0.195,"Rockets","Houston",240,113.4,114.4,108.7,112.4,4.7,2.1,2.45,19.3,99.06,97,80.83,97,0.541
"team",22201024,"BOS",1610612738,0.487,0.286,0.66,0.48,13.966,14.4,0.517,0.566,1,0.196,"Celtics","Boston",240,108.7,112.4,113.4,114.4,-4.7,-2.1,1.36,14.7,99.06,97,80.83,97,0.459
"team",22201020,"IND",1610612754,0.639,0.302,0.566,0.434,16.071,16.3,0.477,0.502,1,0.194,"Pacers","Indiana",240,97.4,99,116.5,119.4,-19.1,-20.4,1.44,17,99.98,98,81.67,98,0.408
"team",22201020,"DET",1610612765,0.583,0.434,0.698,0.566,14.94,15.3,0.55,0.56,1,0.198,"Pistons","Detroit",240,116.5,119.4,97.4,99,19.1,20.4,1.87,19,99.98,98,81.67,98,0.592
"team",22201021,"MIN",1610612750,0.722,0.171,0.63,0.432,11.805,12,0.652,0.666,1,0.193,"Timberwolves","Minnesota",240,123.5,125.9,107.2,105.5,16.3,20.4,3,25.3,108.72,108.5,90.42,108,0.622
"team",22201021,"ATL",1610612737,0.386,0.37,0.829,0.568,14.909,14.7,0.474,0.526,1,0.199,"Hawks","Atlanta",240,107.2,105.5,123.5,125.9,-16.3,-20.4,1.06,11.9,108.72,108.5,90.42,109,0.378
"team",22201022,"UTA",1610612762,0.721,0.367,0.773,0.559,18.014,17.8,0.567,0.587,1,0.2,"Jazz","Utah",240,115.1,113.9,120.4,119,-5.3,-5.1,1.72,21.1,99.38,100.5,83.75,101,0.471
"team",22201022,"MIA",1610612748,0.541,0.227,0.633,0.441,13.153,13,0.557,0.627,1,0.2,"Heat","Miami",240,120.4,119,115.1,113.9,5.3,5.1,1.54,15.6,99.38,100.5,83.75,100,0.529
"team",22201026,"SAC",1610612758,0.674,0.322,0.821,0.52,8.604,8.8,0.543,0.561,1,0.199,"Kings","Sacramento",240,118.5,121.6,128.3,130.4,-9.7,-8.8,3.44,20.6,104.14,102,85,102,0.438
"team",22201026,"MIL",1610612749,0.58,0.179,0.678,0.48,12.539,12.7,0.669,0.695,1,0.195,"Bucks","Milwaukee",240,128.3,130.4,118.5,121.6,9.7,8.8,2.23,21.1,104.14,102,85,102,0.562
"team",22201025,"PHX",1610612756,0.543,0.385,0.75,0.552,13.769,14.1,0.505,0.535,1,0.199,"Suns","Phoenix",240,110.1,113.1,122.3,123,-12.2,-9.9,1.79,17.4,101.12,99.5,82.92,99,0.452
"team",22201025,"GSW",1610612744,0.622,0.25,0.615,0.448,15.911,16,0.657,0.657,1,0.194,"Warriors","Golden State",240,122.3,123,110.1,113.1,12.2,9.9,1.75,20.4,101.12,99.5,82.92,100,0.548
"team",22201023,"MEM",1610612763,0.605,0.239,0.804,0.549,15.943,16.3,0.53,0.569,1,0.196,"Grizzlies","Memphis",240,103.6,106.1,89.3,89.8,14.3,16.3,1.44,17.6,99.44,98,81.67,98,0.601
"team",22201023,"DAL",1610612742,0.657,0.196,0.761,0.451,13.195,13.3,0.456,0.47,1,0.201,"Mavericks","Dallas",240,89.3,89.8,103.6,106.1,-14.3,-16.3,1.77,17.8,99.44,98,81.67,98,0.399
"team",22201030,"NOP",1610612740,0.548,0.35,0.628,0.466,11.561,12.2,0.485,0.506,1,0.197,"Pelicans","New Orleans",240,104,110.2,126.4,124.2,-22.3,-14,1.92,16.2,100.56,98.5,82.08,98,0.385
"team",22201030,"LAL",1610612747,0.6,0.372,0.65,0.534,18.496,18.2,0.598,0.652,1,0.198,"Lakers","Los Angeles",240,126.4,124.2,104,110.2,22.3,14,1.33,17.6,100.56,98.5,82.08,99,0.615
"team",22201029,"TOR",1610612761,0.51,0.37,0.811,0.566,11.284,11.5,0.591,0.622,1,0.197,"Raptors","Toronto",240,128.2,130.2,113.4,115.8,14.8,14.4,2.27,18.3,97.24,95.5,79.58,96,0.528
"team",22201029,"DEN",1610612743,0.69,0.189,0.63,0.434,14.433,14.7,0.592,0.632,1,0.2,"Nuggets","Denver",240,113.4,115.8,128.2,130.2,-14.8,-14.4,2.07,22.3,97.24,95.5,79.58,95,0.472
"team",22201034,"POR",1610612757,0.579,0.297,0.738,0.472,11.119,12,0.47,0.5,1,0.197,"Trail Blazers","Portland",240,99.1,107,123,120.6,-23.9,-13.6,1.83,15.6,103.94,101,84.17,100,0.365
"team",22201034,"NYK",1610612752,0.548,0.262,0.703,0.528,13.005,12.7,0.611,0.641,1,0.198,"Knicks","New York",240,123,120.6,99.1,107,23.9,13.6,1.77,17.4,103.94,101,84.17,102,0.635
"team",22201027,"CLE",1610612739,0.644,0.2,0.697,0.41,9.244,9.4,0.591,0.623,1,0.197,"Cavaliers","Cleveland",240,123.3,125,105.5,107.2,17.8,17.8,3.22,21.6,97.98,96.5,80.42,96,0.528
"team",22201027,"CHA",1610612766,0.651,0.303,0.8,0.59,22.312,22.7,0.605,0.63,1,0.193,"Hornets","Charlotte",240,105.5,107.2,123.3,125,-17.8,-17.8,1.27,21.1,97.98,96.5,80.42,97,0.472
"team",22201032,"SAS",1610612759,0.813,0.231,0.719,0.521,14.863,14.9,0.694,0.71,1,0.198,"Spurs","San Antonio",240,130.8,130.7,111.5,112.9,19.3,17.8,2.6,26.5,101.58,101,84.17,101,0.605
"team",22201032,"ORL",1610612753,0.545,0.281,0.769,0.479,8.803,8.9,0.505,0.537,1,0.2,"Magic","Orlando",240,111.5,112.9,130.8,130.7,-19.3,-17.8,2.67,17.2,101.58,101,84.17,101,0.395
"team",22201031,"OKC",1610612760,0.489,0.321,0.74,0.519,10.366,10.7,0.51,0.554,1,0.196,"Thunder","Oklahoma City",240,114,117.5,103.9,102.9,10.1,14.6,2,15.5,104.54,103.5,86.25,103,0.548
"team",22201031,"BKN",1610612751,0.714,0.26,0.679,0.481,16.511,16.3,0.5,0.552,1,0.202,"Nets","Brooklyn",240,103.9,102.9,114,117.5,-10.1,-14.6,1.47,18,104.54,103.5,86.25,104,0.452
"team",22201033,"PHX",1610612756,0.561,0.255,0.72,0.476,10.472,10.9,0.474,0.51,1,0.2,"Suns","Phoenix",240,99,103,114.5,116,-15.5,-13,2.09,16.9,103.16,100.5,83.75,101,0.432
"team",22201033,"MIL",1610612749,0.6,0.28,0.745,0.524,12.836,13,0.541,0.573,1,0.198,"Bucks","Milwaukee",240,114.5,116,99,103,15.5,13,1.85,17.4,103.16,100.5,83.75,100,0.568
"team",22201028,"WAS",1610612764,0.545,0.366,0.645,0.534,15.048,15.6,0.559,0.618,1,0.195,"Wizards","Washington",240,117.4,121.9,100.7,101,16.6,20.8,1.6,18,97.98,96,80,96,0.659
"team",22201028,"DET",1610612765,0.474,0.355,0.634,0.466,11.425,11.5,0.434,0.465,1,0.2,"Pistons","Detroit",240,100.7,101,117.4,121.9,-16.6,-20.8,1.64,13.5,97.98,96,80,96,0.341
"team",22201035,"PHI",1610612755,0.615,0.432,0.694,0.581,21.304,21.5,0.633,0.679,1,0.195,"76ers","Philadelphia",240,125.7,126.9,115.1,118.5,10.6,8.4,1.2,18.3,94.28,92.5,77.08,93,0.579
"team",22201035,"CLE",1610612739,0.5,0.306,0.568,0.419,12.674,13,0.553,0.576,1,0.193,"Cavaliers","Cleveland",240,115.1,118.5,125.7,126.9,-10.6,-8.4,1.67,15.8,94.28,92.5,77.08,92,0.421
"team",22201039,"MIN",1610612750,0.73,0.255,0.769,0.515,13.174,13.7,0.512,0.544,1,0.197,"Timberwolves","Minnesota",240,103.4,107.4,103.8,110.6,-0.4,-3.3,2.08,20.2,99.44,94.5,78.75,95,0.504
"team",22201039,"BOS",1610612738,0.588,0.231,0.745,0.485,10.978,11.7,0.476,0.535,1,0.192,"Celtics","Boston",240,103.8,110.6,103.4,107.4,0.4,3.3,1.82,15.6,99.44,94.5,78.75,94,0.496
"team",22201038,"LAL",1610612747,0.618,0.286,0.622,0.436,9.498,9.9,0.439,0.518,1,0.194,"Lakers","Los Angeles",240,104.5,108.9,114.7,112.9,-10.3,-4,2.1,15.3,102.32,101,84.17,101,0.475
