"typeResult","idGame","slugTeam","idTeam","pctAST","pctOREB","pctDREB","pctTREB","pctTOVE","pctTOVTeam","pctEFG","pctTS","pctUSG","pctUSGE","teamName","cityTeam","minExact","ortgE","ortg","drtgE","drtg","netrtgE","netrtg","ratioASTtoTOV","ratioAST","paceE","pace","pacePer40PACE_PER40","possessions","ratioPIE"
"team",22200577,"BOS",1610612738,0.707,0.244,0.759,0.534,11.152,11.2,0.583,0.635,1,0.199,"Celtics","Boston",240,125.7,126.5,94.1,96.9,31.7,29.6,2.64,21.1,99.82,98,81.67,98,0.679
"team",22200576,"ORL",1610612753,0.59,0.184,0.708,0.443,10.87,10.9,0.53,0.592,1,0.198,"Magic","Orlando",240,113.6,113.9,115.9,121.8,-2.3,-7.9,2.09,17.5,103.66,101,84.17,101,0.471
"team",22200576,"MEM",1610612763,0.5,0.292,0.816,0.557,12.25,12.9,0.587,0.602,1,0.195,"Grizzlies","Memphis",240,115.9,121.8,113.6,113.9,2.3,7.9,1.85,17.3,103.66,101,84.17,101,0.529
"team",22200579,"LAC",1610612746,0.706,0.213,0.723,0.435,7.843,8.1,0.401,0.446,1,0.2,"Clippers","LA",240,89.2,91.9,121.7,122,-32.5,-30.1,3,17.9,101.12,99.5,82.92,99,0.355
"team",22200579,"DEN",1610612743,0.622,0.277,0.787,0.565,11.971,12,0.584,0.621,1,0.198,"Nuggets","Denver",240,121.7,122,89.2,91.9,32.5,30.1,2.33,20.3,101.12,99.5,82.92,100,0.645
"team",22200581,"PHI",1610612755,0.7,0.264,0.769,0.478,7.375,7.3,0.533,0.56,1,0.202,"76ers","Philadelphia",240,118,116.7,132,131.3,-14,-14.6,4,20.8,95.2,96,80,96,0.427
"team",22200581,"CHI",1610612741,0.688,0.231,0.736,0.522,12.568,12.5,0.69,0.689,1,0.197,"Bulls","Chicago",240,132,131.3,118,116.7,14,14.6,2.75,24.2,95.2,96,80,96,0.573
"team",22200580,"POR",1610612757,0.789,0.263,0.854,0.533,16.747,17,0.452,0.488,1,0.199,"Trail Blazers","Portland",240,92.1,93.4,101.6,101.9,-9.5,-8.5,1.67,20.1,106.9,106,88.33,106,0.463
"team",22200580,"IND",1610612754,0.579,0.146,0.737,0.467,13.168,13.2,0.494,0.561,1,0.198,"Pacers","Indiana",240,101.6,101.9,92.1,93.4,9.5,8.5,1.57,16.6,106.9,106,88.33,106,0.537
"team",22200590,"LAL",1610612747,0.647,0.227,0.818,0.556,16.21,16.5,0.634,0.65,1,0.195,"Lakers","Los Angeles",240,117.1,119.3,103,104.6,14.1,14.7,1.83,21.8,110.86,109,90.83,109,0.578
"team",22200590,"ATL",1610612737,0.545,0.182,0.773,0.444,10.842,11,0.505,0.539,1,0.199,"Hawks","Atlanta",240,103,104.6,117.1,119.3,-14.1,-14.7,2,16.9,110.86,109,90.83,109,0.422
"team",22200582,"TOR",1610612761,0.629,0.245,0.68,0.456,7.495,7.4,0.482,0.549,1,0.199,"Raptors","Toronto",240,115.6,114.9,118.6,117.9,-3,-3,3.14,17.3,93.92,94.5,78.75,94,0.503
"team",22200582,"NYK",1610612752,0.487,0.32,0.755,0.544,13.765,13.7,0.566,0.593,1,0.195,"Knicks","New York",240,118.6,117.9,115.6,114.9,3,3,1.46,15,93.92,94.5,78.75,95,0.497
"team",22200586,"NOP",1610612740,0.457,0.364,0.755,0.548,15.842,16.5,0.466,0.515,1,0.197,"Pelicans","New Orleans",240,101,105.2,111.6,112.5,-10.6,-7.3,1,12.2,98.9,96.5,80.42,97,0.433
"team",22200586,"BKN",1610612751,0.703,0.245,0.636,0.452,13.43,13.5,0.524,0.576,1,0.197,"Nets","Brooklyn",240,111.6,112.5,101,105.2,10.6,7.3,2,19.6,98.9,96.5,80.42,96,0.567
"team",22200587,"MIN",1610612750,0.609,0.342,0.639,0.525,19.275,19.8,0.648,0.683,1,0.197,"Timberwolves","Minnesota",240,123.4,126.7,110.7,112.7,12.7,14,1.4,19.8,103.82,101.5,84.58,101,0.577
"team",22200587,"LAC",1610612746,0.5,0.361,0.658,0.475,9.626,9.8,0.485,0.514,1,0.195,"Clippers","LA",240,110.7,112.7,123.4,126.7,-12.7,-14,2.2,15.3,103.82,101.5,84.58,102,0.423
"team",22200584,"WAS",1610612764,0.553,0.304,0.74,0.531,19.26,19.2,0.525,0.58,1,0.2,"Wizards","Washington",240,105.9,105.8,123.1,123.3,-17.2,-17.5,1.05,15.5,103.5,103.5,86.25,104,0.437
"team",22200584,"OKC",1610612760,0.6,0.26,0.696,0.469,9.694,9.7,0.597,0.61,1,0.2,"Thunder","Oklahoma City",240,123.1,123.3,105.9,105.8,17.2,17.5,3,20.8,103.5,103.5,86.25,103,0.563
"team",22200585,"SAS",1610612759,0.6,0.289,0.698,0.527,17.401,17.6,0.611,0.654,1,0.199,"Spurs","San Antonio",240,117,118.6,107.4,106.9,9.6,11.8,1.5,19.6,102.46,102,85,102,0.613
"team",22200585,"DET",1610612765,0.523,0.302,0.711,0.473,15.767,15.7,0.532,0.542,1,0.199,"Pistons","Detroit",240,107.4,106.9,117,118.6,-9.6,-11.8,1.44,16.5,102.46,102,85,102,0.387
"team",22200583,"MIL",1610612749,0.595,0.269,0.692,0.481,17.075,16.8,0.56,0.576,1,0.199,"Bucks","Milwaukee",240,109.5,107.9,134.8,135.3,-25.3,-27.4,1.29,16.5,100.96,101.5,84.58,101,0.369
"team",22200583,"CHA",1610612766,0.604,0.308,0.731,0.519,4.885,4.9,0.618,0.625,1,0.199,"Hornets","Charlotte",240,134.8,135.3,109.5,107.9,25.3,27.4,6.4,21.7,100.96,101.5,84.58,102,0.631
"team",22200588,"DEN",1610612743,0.651,0.415,0.643,0.546,15.198,15.7,0.636,0.664,1,0.196,"Nuggets","Denver",240,131.4,136,118.6,120,12.8,16,2,21,91.6,89.5,74.58,89,0.564
"team",22200588,"CLE",1610612739,0.75,0.357,0.585,0.454,7.686,7.8,0.511,0.529,1,0.194,"Cavaliers","Cleveland",240,118.6,120,131.4,136,-12.8,-16,4.29,21.6,91.6,89.5,74.58,90,0.436
"team",22200589,"PHX",1610612756,0.647,0.25,0.826,0.532,14.141,14.7,0.451,0.516,1,0.2,"Suns","Phoenix",240,97,101.1,104.4,107.2,-7.4,-6.2,1.57,17.1,99.32,96,80,95,0.462
"team",22200589,"MIA",1610612748,0.576,0.174,0.75,0.468,13.047,13.4,0.5,0.567,1,0.195,"Heat","Miami",240,104.4,107.2,97,101.1,7.4,6.2,1.46,15.4,99.32,96,80,97,0.538
"team",22200592,"UTA",1610612762,0.783,0.224,0.818,0.505,9.623,9.8,0.559,0.585,1,0.197,"Jazz","Utah",240,113.5,115.7,125.9,126,-12.4,-10.3,3.6,24.5,102,101,84.17,102,0.489
"team",22200592,"CHI",1610612741,0.5,0.182,0.776,0.495,9.992,10,0.608,0.649,1,0.2,"Bulls","Chicago",240,125.9,126,113.5,115.7,12.4,10.3,2.2,17,102,101,84.17,100,0.511
"team",22200593,"NOP",1610612740,0.578,0.364,0.806,0.538,12.104,12.5,0.505,0.535,1,0.199,"Pelicans","New Orleans",240,108.9,112.5,123.6,121,-14.7,-8.5,2,17.5,105.06,104.5,87.08,104,0.456
"team",22200593,"DAL",1610612742,0.548,0.194,0.636,0.462,16.55,16.2,0.655,0.7,1,0.202,"Mavericks","Dallas",240,123.6,121,108.9,112.5,14.7,8.5,1.35,17.6,105.06,104.5,87.08,105,0.544
"team",22200594,"ORL",1610612753,0.591,0.184,0.724,0.477,10.831,11,0.58,0.589,1,0.197,"Magic","Orlando",240,113.2,115,98.8,100,14.4,15,2.36,19.3,101.9,100.5,83.75,100,0.575
"team",22200594,"GSW",1610612744,0.788,0.276,0.816,0.523,15.649,15.8,0.477,0.519,1,0.201,"Warriors","Golden State",240,98.8,100,113.2,115,-14.4,-15,1.63,18.7,101.9,100.5,83.75,101,0.425
"team",22200595,"SAC",1610612758,0.556,0.37,0.667,0.5,13.555,13.7,0.605,0.655,1,0.2,"Kings","Sacramento",240,129.7,131.4,131.4,134.7,-1.6,-3.3,1.79,17.7,103.4,101.5,84.58,102,0.467
"team",22200595,"LAL",1610612747,0.52,0.333,0.63,0.5,16.422,16.8,0.665,0.705,1,0.197,"Lakers","Los Angeles",240,131.4,134.7,129.7,131.4,1.6,3.3,1.53,18.6,103.4,101.5,84.58,101,0.533
"team",22200591,"SAS",1610612759,0.51,0.302,0.769,0.533,12.131,12.4,0.525,0.546,1,0.198,"Spurs","San Antonio",240,108.2,110.5,111.1,116.3,-2.8,-5.9,1.92,17.3,108.04,104.5,87.08,105,0.474
"team",22200591,"BOS",1610612738,0.638,0.231,0.698,0.467,12.853,13.5,0.574,0.588,1,0.198,"Celtics","Boston",240,111.1,116.3,108.2,110.5,2.8,5.9,2.14,20.4,108.04,104.5,87.08,104,0.526
"team",22200596,"PHI",1610612755,0.522,0.32,0.689,0.495,13.446,13.3,0.548,0.591,1,0.198,"76ers","Philadelphia",240,118.1,117.1,102.9,105.7,15.3,11.4,1.71,16.9,106.02,105,87.5,105,0.551
"team",22200596,"DET",1610612765,0.568,0.311,0.68,0.505,21.312,21.9,0.552,0.585,1,0.197,"Pistons","Detroit",240,102.9,105.7,118.1,117.1,-15.3,-11.4,1.09,17.5,106.02,105,87.5,105,0.449
"team",22200598,"IND",1610612754,0.711,0.264,0.679,0.472,14.609,15.5,0.511,0.571,1,0.197,"Pacers","Indiana",240,105.9,112.6,105.8,106.7,0.1,5.9,1.69,18.7,107.2,103.5,86.25,103,0.533
"team",22200598,"CHA",1610612766,0.658,0.321,0.736,0.528,17.162,17.3,0.494,0.556,1,0.2,"Hornets","Charlotte",240,105.8,106.7,105.9,112.6,-0.1,-5.9,1.39,17.5,107.2,103.5,86.25,104,0.467
"team",22200600,"UTA",1610612762,0.644,0.289,0.695,0.519,18.974,20,0.568,0.604,1,0.197,"Jazz","Utah",240,106.6,112.4,113.2,116,-6.6,-3.7,1.38,19.6,109.68,105.5,87.92,105,0.506
"team",22200600,"MEM",1610612763,0.609,0.305,0.711,0.481,9.201,9.4,0.525,0.551,1,0.199,"Grizzlies","Memphis",240,113.2,116,106.6,112.4,6.6,3.7,2.8,18.7,109.68,105.5,87.92,106,0.494
"team",22200599,"MIA",1610612748,0.579,0.351,0.718,0.5,12.568,13,0.484,0.508,1,0.197,"Heat","Miami",240,105.8,109.8,106.7,110.9,-0.9,-1.1,1.83,16.5,95.54,92,76.67,92,0.456
"team",22200599,"BKN",1610612751,0.564,0.282,0.649,0.5,19.874,20.7,0.592,0.617,1,0.193,"Nets","Brooklyn",240,106.7,110.9,105.8,109.8,0.9,1.1,1.16,17.8,95.54,92,76.67,92,0.544
"team",22200601,"MIN",1610612750,0.605,0.273,0.684,0.505,19.061,19.2,0.538,0.58,1,0.197,"Timberwolves","Minnesota",240,104.3,105.1,92.7,98,11.7,7.1,1.21,17.5,101.64,98.5,82.08,99,0.563
"team",22200601,"HOU",1610612745,0.684,0.316,0.727,0.495,19.305,20.4,0.489,0.502,1,0.194,"Rockets","Houston",240,92.7,98,104.3,105.1,-11.7,-7.1,1.3,18.4,101.64,98.5,82.08,98,0.437
"team",22200602,"OKC",1610612760,0.587,0.294,0.766,0.52,8.016,8.2,0.547,0.578,1,0.199,"Thunder","Oklahoma City",240,120.2,123.7,113,112.4,7.3,11.3,3.38,19.5,98.14,97,80.83,97,0.56
"team",22200602,"DAL",1610612742,0.677,0.234,0.706,0.48,13.474,13.4,0.521,0.596,1,0.201,"Mavericks","Dallas",240,113,112.4,120.2,123.7,-7.3,-11.3,1.62,16.7,98.14,97,80.83,97,0.44
"team",22200604,"LAC",1610612746,0.676,0.367,0.833,0.574,11.152,10.9,0.442,0.497,1,0.202,"Clippers","LA",240,109.5,106.9,112.2,110.9,-2.7,-4,2.27,17.3,99.22,101,84.17,101,0.466
"team",22200604,"ATL",1610612737,0.5,0.167,0.633,0.426,9.018,8.9,0.539,0.573,1,0.2,"Hawks","Atlanta",240,112.2,110.9,109.5,106.9,2.7,4,2.44,17.1,99.22,101,84.17,101,0.534
"team",22200597,"TOR",1610612761,0.65,0.302,0.682,0.474,9.925,9.7,0.505,0.564,1,0.2,"Raptors","Toronto",240,116.1,113.6,98.8,104,17.3,9.6,2.6,18.6,103.52,102,85,103,0.593
"team",22200597,"POR",1610612757,0.559,0.318,0.698,0.526,22.582,23.8,0.507,0.569,1,0.193,"Trail Blazers","Portland",240,98.8,104,116.1,113.6,-17.3,-9.6,0.79,14,103.52,102,85,101,0.407
"team",22200603,"PHX",1610612756,0.595,0.208,0.838,0.482,16.188,16.8,0.524,0.552,1,0.2,"Suns","Phoenix",240,99.2,103.2,116.1,115.5,-16.9,-12.3,1.38,17.3,97.66,96,80,95,0.401
"team",22200603,"CLE",1610612739,0.644,0.162,0.792,0.518,14.511,14.4,0.647,0.655,1,0.199,"Cavaliers","Cleveland",240,116.1,115.5,99.2,103.2,16.9,12.3,2.07,22.6,97.66,96,80,97,0.599
"team",22200606,"CHI",1610612741,0.487,0.14,0.78,0.46,8.496,8.4,0.523,0.537,1,0.198,"Bulls","Chicago",240,105.1,104.2,111.2,112.6,-6,-8.4,2.38,15.9,95.2,95,79.17,95,0.433
"team",22200606,"BOS",1610612738,0.658,0.22,0.86,0.54,9.352,9.5,0.5,0.556,1,0.198,"Celtics","Boston",240,111.2,112.6,105.1,104.2,6,8.4,2.78,19.2,95.2,95,79.17,95,0.567
"team",22200609,"LAL",1610612747,0.488,0.2,0.685,0.44,13.084,13.1,0.484,0.524,1,0.197,"Lakers","Los Angeles",240,101.9,101.9,111.4,113,-9.6,-11.1,1.43,14.5,108.24,107.5,89.58,107,0.44
"team",22200609,"DEN",1610612743,0.63,0.315,0.8,0.56,15.528,15.7,0.54,0.573,1,0.199,"Nuggets","Denver",240,111.4,113,101.9,101.9,9.6,11.1,1.71,19,108.24,107.5,89.58,108,0.56
"team",22200610,"SAC",1610612758,0.75,0.261,0.765,0.526,10.755,10.8,0.655,0.665,1,0.198,"Kings","Sacramento",240,133,133.3,108,108.8,25,24.5,3.55,25.6,102.54,102,85,102,0.602
"team",22200610,"ORL",1610612753,0.585,0.235,0.739,0.474,12.646,12.7,0.533,0.562,1,0.2,"Magic","Orlando",240,108,108.8,133,133.3,-25,-24.5,1.85,17.7,102.54,102,85,102,0.398
"team",22200608,"SAS",1610612759,0.636,0.255,0.673,0.458,13.203,13.1,0.51,0.543,1,0.2,"Spurs","San Antonio",240,106.6,105.6,110.6,114.2,-4,-8.5,2,19.2,107.72,106.5,88.75,107,0.448
"team",22200608,"MEM",1610612763,0.578,0.327,0.745,0.542,12.797,13.2,0.555,0.569,1,0.199,"Grizzlies","Memphis",240,110.6,114.2,106.6,105.6,4,8.5,1.86,17.8,107.72,106.5,88.75,106,0.552
"team",22200605,"WAS",1610612764,0.619,0.214,0.66,0.449,19.433,20,0.598,0.623,1,0.198,"Wizards","Washington",240,108.8,112,126.1,129.4,-17.3,-17.4,1.3,19.1,103.78,101,84.17,100,0.416
"team",22200605,"NOP",1610612740,0.49,0.34,0.786,0.551,9.557,9.8,0.581,0.619,1,0.194,"Pelicans","New Orleans",240,126.1,129.4,108.8,112,17.3,17.4,2.4,17.1,103.78,101,84.17,102,0.584
"team",22200607,"NYK",1610612752,0.421,0.365,0.673,0.504,7.094,7.3,0.435,0.488,1,0.197,"Knicks","New York",240,108.4,111.5,112.2,118.1,-3.8,-6.6,2.29,12.1,98.8,95,79.17,96,0.46
"team",22200607,"MIL",1610612749,0.692,0.327,0.635,0.496,14.153,14.9,0.545,0.573,1,0.2,"Bucks","Milwaukee",240,112.2,118.1,108.4,111.5,3.8,6.6,1.93,19.6,98.8,95,79.17,94,0.54
"team",22200611,"OKC",1610612760,0.614,0.408,0.646,0.526,18.054,19,0.533,0.554,1,0.196,"Thunder","Oklahoma City",240,105.5,111,108.1,110.9,-2.6,0.1,1.42,18.5,104.42,100.5,83.75,100,0.486
"team",22200611,"MIA",1610612748,0.581,0.354,0.592,0.474,19.305,19.8,0.456,0.58,1,0.196,"Heat","Miami",240,108.1,110.9,105.5,111,2.6,-0.1,0.9,13.4,104.42,100.5,83.75,101,0.514
"team",22200613,"TOR",1610612761,0.711,0.396,0.786,0.578,11.473,11.5,0.604,0.642,1,0.198,"Raptors","Toronto",240,137.7,137.5,124.2,125,13.4,12.5,2.91,21.9,96.24,96,80,96,0.522
"team",22200613,"CHA",1610612766,0.702,0.214,0.604,0.422,10.352,10.4,0.634,0.648,1,0.199,"Hornets","Charlotte",240,124.2,125,137.7,137.5,-13.4,-12.5,3.3,24.3,96.24,96,80,96,0.478
"team",22200612,"PHI",1610612755,0.667,0.361,0.836,0.648,17.086,17.4,0.669,0.719,1,0.196,"76ers","Philadelphia",240,132.2,134.9,102.8,106.4,29.4,28.4,1.89,22.9,112.02,109,90.83,109,0.657
"team",22200612,"DET",1610612765,0.639,0.164,0.639,0.352,9.748,10.1,0.483,0.553,1,0.2,"Pistons","Detroit",240,102.8,106.4,132.2,134.9,-29.4,-28.4,2.09,16.6,112.02,109,90.83,109,0.343
"team",22200617,"LAC",1610612746,0.513,0.353,0.791,0.553,10.288,11,0.523,0.57,1,0.196,"Clippers","LA",240,116.3,124.2,107.6,109.8,8.6,14.4,2,15.5,95.52,91.5,76.25,91,0.544
"team",22200617,"DAL",1610612742,0.5,0.209,0.647,0.447,12.788,13,0.522,0.595,1,0.2,"Mavericks","Dallas",240,107.6,109.8,116.3,124.2,-8.6,-14.4,1.25,13.4,95.52,91.5,76.25,92,0.456
"team",22200616,"POR",1610612757,0.524,0.356,0.75,0.541,17.11,17.5,0.517,0.556,1,0.196,"Trail Blazers","Portland",240,106.7,109.3,110.1,113.5,-3.4,-4.3,1.29,16.4,99.18,96.5,80.42,97,0.497
"team",22200616,"ORL",1610612753,0.475,0.25,0.644,0.459,16.162,16.7,0.571,0.612,1,0.2,"Magic","Orlando",240,110.1,113.5,106.7,109.3,3.4,4.3,1.19,15.3,99.18,96.5,80.42,96,0.503
"team",22200614,"UTA",1610612762,0.553,0.385,0.82,0.598,15.343,16.2,0.494,0.562,1,0.198,"Jazz","Utah",240,111.2,117.2,115.7,114,-4.4,3.2,1.31,15,101.42,99.5,82.92,99,0.513
"team",22200614,"CLE",1610612739,0.429,0.18,0.615,0.402,5.073,5,0.522,0.567,1,0.201,"Cavaliers","Cleveland",240,115.7,114,111.2,117.2,4.4,-3.2,3.6,14.6,101.42,99.5,82.92,100,0.487
"team",22200615,"PHX",1610612756,0.634,0.4,0.689,0.559,20.63,20.4,0.533,0.603,1,0.197,"Suns","Phoenix",240,117.2,115.7,103.8,105.6,13.4,10.1,1.18,17.1,107.76,107.5,89.58,108,0.583
"team",22200615,"GSW",1610612744,0.649,0.311,0.6,0.441,15.614,15.9,0.479,0.524,1,0.197,"Warriors","Golden State",240,103.8,105.6,117.2,115.7,-13.4,-10.1,1.41,16.1,107.76,107.5,89.58,107,0.417
"team",22200619,"WAS",1610612764,0.553,0.277,0.82,0.557,18.511,18.8,0.506,0.548,1,0.194,"Wizards","Washington",240,102.8,104.2,101.1,101,1.8,3.1,1.17,16.1,96.6,96,80,96,0.538
"team",22200619,"CHI",1610612741,0.39,0.18,0.723,0.443,12.505,12.5,0.517,0.527,1,0.198,"Bulls","Chicago",240,101.1,101,102.8,104.2,-1.8,-3.1,1.33,13.3,96.6,96,80,96,0.462
"team",22200618,"MIN",1610612750,0.512,0.347,0.735,0.506,18.404,18.6,0.58,0.607,1,0.198,"Timberwolves","Minnesota",240,114.3,115.7,131.9,133.7,-17.6,-18,1.16,15.9,102.78,101.5,84.58,102,0.385
"team",22200618,"DET",1610612765,0.625,0.265,0.653,0.494,16.615,16.8,0.706,0.731,1,0.198,"Pistons","Detroit",240,131.9,133.7,114.3,115.7,17.6,18,1.76,21.5,102.78,101.5,84.58,101,0.615
"team",22200621,"NOP",1610612740,0.489,0.089,0.729,0.419,9.047,9,0.58,0.603,1,0.199,"Pelicans","New Orleans",240,114.6,114,125,123.8,-10.4,-9.8,2.44,17.5,99.74,100.5,83.75,100,0.443
"team",22200621,"BOS",1610612738,0.545,0.271,0.911,0.581,9,8.9,0.566,0.613,1,0.2,"Celtics","Boston",240,125,123.8,114.6,114,10.4,9.8,2.67,17.8,99.74,100.5,83.75,101,0.557
"team",22200622,"NYK",1610612752,0.553,0.292,0.82,0.561,14.775,14.6,0.542,0.604,1,0.197,"Knicks","New York",240,117.2,115.5,108.4,109.7,8.8,5.8,1.4,15.6,102.88,103,85.83,103,0.539
"team",22200622,"IND",1610612754,0.628,0.18,0.708,0.439,12.471,12.6,0.544,0.569,1,0.196,"Pacers","Indiana",240,108.4,109.7,117.2,115.5,-8.8,-5.8,2.08,19.4,102.88,103,85.83,103,0.461
"team",22200625,"SAC",1610612758,0.622,0.245,0.741,0.495,8.361,8.6,0.58,0.627,1,0.199,"Kings","Sacramento",240,125.4,128.6,105,109.5,20.4,19,3.11,19.4,108.56,105,87.5,105,0.554
"team",22200625,"HOU",1610612745,0.682,0.259,0.755,0.505,12.788,13.3,0.542,0.556,1,0.197,"Rockets","Houston",240,105,109.5,125.4,128.6,-20.4,-19,2.14,20.3,108.56,105,87.5,105,0.446
"team",22200620,"MIL",1610612749,0.622,0.286,0.88,0.566,11.018,11,0.551,0.554,1,0.199,"Bucks","Milwaukee",240,114.2,114,105.1,104,9.1,10,2.55,19.7,99.88,100.5,83.75,100,0.533
"team",22200620,"ATL",1610612737,0.641,0.12,0.714,0.434,11.009,10.9,0.511,0.553,1,0.198,"Hawks","Atlanta",240,105.1,104,114.2,114,-9.1,-10,2.27,19.1,99.88,100.5,83.75,101,0.467
"team",22200623,"SAS",1610612759,0.66,0.322,0.623,0.464,10.703,11,0.519,0.551,1,0.195,"Spurs","San Antonio",240,115.1,118.3,123.9,126.2,-8.8,-7.8,2.75,20.4,110.56,108,90,109,0.495
"team",22200623,"MEM",1610612763,0.365,0.377,0.678,0.536,12.844,13.1,0.584,0.603,1,0.198,"Grizzlies","Memphis",240,123.9,126.2,115.1,118.3,8.8,7.8,1.36,13.1,110.56,108,90,107,0.505
"team",22200624,"PHX",1610612756,0.718,0.385,0.714,0.532,19.771,20.8,0.483,0.504,1,0.193,"Suns","Phoenix",240,95.9,101,128.3,129.9,-32.4,-28.9,1.4,19.4,99.7,96.5,80.42,96,0.369
"team",22200624,"DEN",1610612743,0.625,0.286,0.615,0.468,11.197,11.3,0.653,0.669,1,0.198,"Nuggets","Denver",240,128.3,129.9,95.9,101,32.4,28.9,2.73,22.2,99.7,96.5,80.42,97,0.631
"team",22200630,"LAL",1610612747,0.545,0.233,0.9,0.504,8.342,8.5,0.438,0.464,1,0.197,"Lakers","Los Angeles",290,95.9,97.5,99.6,99.2,-3.7,-1.7,2.4,15.2,99.05,98.48,82.07,118,0.467
"team",22200630,"DAL",1610612742,0.521,0.1,0.767,0.496,15.902,15.8,0.573,0.575,1,0.193,"Mavericks","Dallas",290,99.6,99.2,95.9,97.5,3.7,1.7,1.32,17,99.05,98.48,82.07,120,0.533
"team",22200631,"POR",1610612757,0.425,0.171,0.714,0.467,16.543,16.7,0.583,0.623,1,0.197,"Trail Blazers","Portland",240,110,110.8,117.1,116.7,-7.1,-5.9,1,13.6,102.2,102,85,102,0.43
"team",22200631,"CLE",1610612739,0.636,0.286,0.829,0.533,10.823,10.8,0.534,0.58,1,0.201,"Cavaliers","Cleveland",240,117.1,116.7,110,110.8,7.1,5.9,2.55,19.8,102.2,102,85,102,0.57
"team",22200626,"PHI",1610612755,0.769,0.26,0.767,0.495,15.758,16.2,0.506,0.571,1,0.2,"76ers","Philadelphia",240,105.7,108.6,124.9,125.5,-19.2,-16.9,1.76,20.4,107.2,105.5,87.92,105,0.4
"team",22200626,"OKC",1610612760,0.636,0.233,0.74,0.505,10.327,10.4,0.593,0.662,1,0.201,"Thunder","Oklahoma City",240,124.9,125.5,105.7,108.6,19.2,16.9,2.55,20.1,107.2,105.5,87.92,106,0.6
"team",22200628,"MIL",1610612749,0.571,0.2,0.623,0.407,11.387,11.3,0.529,0.545,1,0.199,"Bucks","Milwaukee",240,105.6,105.2,111.3,112.5,-5.7,-7.3,1.82,16.1,96.82,96.5,80.42,97,0.432
"team",22200628,"MIA",1610612748,0.524,0.377,0.8,0.593,13.397,13.5,0.489,0.529,1,0.2,"Heat","Miami",240,111.3,112.5,105.6,105.2,5.7,7.3,1.69,16.1,96.82,96.5,80.42,96,0.568
"team",22200627,"BOS",1610612738,0.561,0.326,0.83,0.581,14.663,14.7,0.547,0.583,1,0.197,"Celtics","Boston",240,114.2,114.7,101.2,104.3,13,10.5,1.64,17.6,96.16,94.5,78.75,95,0.548
"team",22200627,"BKN",1610612751,0.684,0.17,0.674,0.419,12.392,12.8,0.53,0.552,1,0.2,"Nets","Brooklyn",240,101.2,104.3,114.2,114.7,-13,-10.5,2.17,20.5,96.16,94.5,78.75,94,0.452
"team",22200629,"TOR",1610612761,0.698,0.233,0.659,0.44,9.014,9.2,0.578,0.627,1,0.198,"Raptors","Toronto",240,124.2,126.5,111.9,115.2,12.3,11.4,3.33,21.8,100.86,98.5,82.08,98,0.567
"team",22200629,"CHA",1610612766,0.659,0.341,0.767,0.56,21.594,22.2,0.617,0.641,1,0.198,"Hornets","Charlotte",240,111.9,115.2,124.2,126.5,-12.3,-11.4,1.23,19.6,100.86,98.5,82.08,99,0.433
"team",22200637,"PHX",1610612756,0.683,0.244,0.756,0.5,17.83,17.9,0.558,0.601,1,0.199,"Suns","Phoenix",240,108.9,109.4,110.2,114.2,-1.3,-4.7,1.47,19.5,108.18,106,88.33,106,0.487
"team",22200637,"MIN",1610612750,0.511,0.244,0.756,0.5,13.661,14.2,0.578,0.612,1,0.199,"Timberwolves","Minnesota",240,110.2,114.2,108.9,109.4,1.3,4.7,1.6,17.4,108.18,106,88.33,106,0.513
"team",22200635,"SAS",1610612759,0.65,0.189,0.723,0.44,13.518,13.5,0.5,0.549,1,0.2,"Spurs","San Antonio",240,101.8,101.8,130,130.9,-28.1,-29.1,1.73,18.1,110.88,110.5,92.08,111,0.377
"team",22200635,"GSW",1610612744,0.6,0.277,0.811,0.56,11.733,11.8,0.634,0.656,1,0.197,"Warriors","Golden State",240,130,130.9,101.8,101.8,28.1,29.1,2.54,21.2,110.88,110.5,92.08,110,0.623
"team",22200633,"IND",1610612754,0.6,0.406,0.636,0.513,11.24,12.1,0.431,0.488,1,0.197,"Pacers","Indiana",240,104,112.1,109.5,113,-5.5,-0.9,2,16,105,99.5,82.92,99,0.477
"team",22200633,"ATL",1610612737,0.634,0.364,0.594,0.487,13.561,14,0.521,0.547,1,0.198,"Hawks","Atlanta",240,109.5,113,104,112.1,5.5,0.9,1.86,18.2,105,99.5,82.92,100,0.523
"team",22200638,"UTA",1610612762,0.417,0.38,0.763,0.587,22.305,22.9,0.5,0.557,1,0.197,"Jazz","Utah",240,104.1,106.7,100.9,101.9,3.2,4.8,0.63,10.7,107.32,105.5,87.92,105,0.535
"team",22200638,"ORL",1610612753,0.548,0.237,0.62,0.413,14.013,14.2,0.51,0.524,1,0.2,"Magic","Orlando",240,100.9,101.9,104.1,106.7,-3.2,-4.8,1.53,16.3,107.32,105.5,87.92,106,0.465
"team",22200634,"WAS",1610612764,0.5,0.288,0.691,0.482,7.965,8.4,0.457,0.517,1,0.196,"Wizards","Washington",240,107.5,113.7,113.5,116.7,-6,-3,2.25,13.8,99.54,95.5,79.58,95,0.483
"team",22200634,"NYK",1610612752,0.366,0.309,0.712,0.518,7.097,7.3,0.489,0.53,1,0.195,"Knicks","New York",240,113.5,116.7,107.5,113.7,6,3,2.14,11.8,99.54,95.5,79.58,96,0.517
